x,pi,i,demand,cost_push,monetary
-1.7452058105820476,-0.7988076086165274,-0.033988318346866345,-0.11374928861801407,-0.09431500614685662,0.07623447552647045
-1.4626818137126567,-1.0093547984700764,-0.511620313779643,-0.14666790452866663,-0.2172469254417061,0.06309511731768871
-0.41870942098007546,-0.6037154411084894,-0.6696980813592045,-0.05521543117414133,-0.20909036502984005,-0.005038694546050219
0.07430968940959633,0.2640516135754152,-0.20065900526030997,-0.028199679745589325,0.20966572644962408,0.17065187076128635
0.3799111586889251,0.6735479526979999,0.2855160248023326,0.31779396757387995,0.2593298232883957,0.15079678280713255
0.14871189974686,0.4473296559437234,0.43009111192817956,0.248724824322114,0.10217087836425426,0.005847618825778051
-0.28233873388023084,0.07830386204764873,0.33493861922547474,0.13408938684360788,0.07380623763838068,0.0037409270200916946
-0.13633094906087312,0.12388708208067742,0.2529581098951853,0.3037049757395446,0.03567554301835828,-0.033828555279286035
0.18738242592715065,0.168494243763206,0.28520257837964913,0.3865758734128238,-0.01776344244816328,-0.02241755009020789
0.0665599685743132,-0.003965667326581601,0.14286413671900391,0.050561567711777916,-0.01771176682975741,-0.10011586675220283
0.17697947822090754,0.18580648662082955,0.16696368474418835,0.1609394505471186,0.059653619098358854,-0.047080348991300605
-0.4107846326716803,0.10344963353266626,0.1595855233708664,-0.11789743145038865,0.1628883452218218,0.021884354369146368
-0.6333578320910586,0.1818707811390375,0.1425301557960921,-0.030747732379499276,0.20595412607998465,-0.044236903043888054
-0.7371136953849221,0.11713361646728357,0.03850789519530129,-0.027057731284105817,0.1110963658230055,-0.04711194599311359
-1.0451153017882364,-0.10273326404325454,-0.005454657631417663,-0.1657851674229261,0.13038617175178516,0.039767067077077
-1.1766385824335133,-0.2856826353672094,-0.07924935218726192,-0.018403739569618216,0.026127692579490065,0.1806661526139234
-1.7065570114999462,-0.6543775840092821,-0.3222788491109032,-0.44668935050177555,0.03840933159000909,0.09102054736863799
-1.6148305888569103,-0.9091457719610064,-0.6520408638172269,-0.380346307317687,-0.13403925562133048,0.060378276207937565
-0.3581500870307917,0.0916701930879529,-0.551468726653386,-0.09013664794338963,0.13093651603951667,-0.07974738254236782
0.3786225832358573,0.5519383859206732,-0.32661562080810913,-0.07922430510402774,0.11440634243642299,-0.11958581848419313
1.180405250711149,0.8600408897894715,0.2578241620396715,0.4047303393474028,0.11629671707292141,0.03315155695694202
0.8676296570661218,0.5772934856344878,0.5278936292799246,0.28444918046403955,0.0647025853265821,0.03550504846299541
-0.007017692554907052,-0.08338135596879312,0.47921010652930485,0.12922249625325508,-0.042657228277814846,0.11419136679541815
-0.28180256119190744,0.03340534031115132,0.39410856177510706,0.2881799999515498,0.08646758183217503,0.0615265015223039
-0.3001797065998862,-0.2901988160191771,0.16293360462670675,0.23856183035242806,-0.11735247868953734,0.027534580296906655
0.20715709334408203,-0.134283795523264,0.10966867526471395,0.46240936284196793,-0.13520695725068163,0.08442716891157029
0.5953427737602142,-0.12026251997498762,0.15832271923300248,0.38764605782387634,-0.15291423413745217,0.05776275843506021
1.1967275862114763,0.44535121383915,0.3518782756461821,0.5262819652859864,-0.012634911810910147,-0.0459458320713225
1.0410403334318545,0.3446904979794067,0.39890439659081833,0.24884143643871642,-0.045751174168798994,-0.06703966293003388
0.8486373781087315,0.07791822094429156,0.4344988670778748,0.34027838545025096,-0.10859379198223756,0.027789695617419487
0.44623064700066045,-0.17541623356725972,0.3019312604312485,0.12629171485614352,-0.13702323259845617,0.003079060324676813
0.17283451798545846,-0.20695890583533563,0.20255095513082408,0.13091296014112475,-0.06760378352330856,0.05501170751579229
0.025147900064476227,-0.4116538884390351,-0.014872083726918119,-0.005844958931078809,-0.17643385403786208,-0.025945512432648095
0.17738034299511624,-0.33287482113439,-0.24370151078012753,-0.1267300800989355,-0.18663189203736952,-0.08069190189730807
0.6256097839569009,-0.25333139475650235,-0.23618329725672238,0.008218998688829842,-0.22828798457645091,-0.03501401014187384
0.392174704963192,-0.25993588766473036,-0.35032002846921184,-0.4841703664842377,-0.1558667287419924,-0.10511666627336948
0.1352500227941456,-0.12203687467254795,-0.27290438405160367,-0.3849797772809465,-0.0013073535026374063,0.046547019832527986
-0.040266757483603366,-0.11193693941333843,-0.2385619894181506,-0.3005697525637088,-0.012472582240495342,0.036911216903934785
-0.5148651812458002,-0.14417888762960682,-0.15161676452380898,-0.35302356779095073,0.09226227208145968,0.10541735620128087
-0.21673980812514143,-0.09192686096482787,-0.33327558517307526,-0.22143759401755417,-0.03675324144021219,-0.140884052258534
0.46732369936189233,0.23199117304463082,-0.20263413502024782,0.0013330790580528482,-0.006391315104488705,-0.09502475140879024
0.6761473933518488,0.11493878377623437,-0.09500824526362905,-0.0196164244894008,-0.09682487544027957,-0.003284382051254979
0.7420394898687304,-0.017816869867196522,0.03707183957749301,0.18355339137805224,-0.15374419308284457,0.08735572838078463
0.09053071425523194,-0.3516731724833345,-0.12341932464463115,-0.32831107363856515,-0.12205075417148643,-0.010788723601819622
-0.09213767645857376,-0.2049503312732149,-0.2709092143014236,-0.307088231078058,-0.015221440189976041,-0.09833158956517865
-0.10500108083876807,0.039492423337677614,-0.23337509906758225,-0.27189244985050287,0.081001000302548,-0.06949026226308658
-0.18923075383890342,0.3479941915100196,-0.008112578470145532,-0.08601954678457893,0.24277606453571965,0.052785772966539364
-0.7946056476990172,-0.08781817664629465,0.06922197598926155,-0.18631615888480482,0.09577139739916823,0.1163281024519819
-1.3180982320688532,0.37168104986773703,0.2955974965412996,-0.10168330390138892,0.49614252986964585,0.1438048607313586
-1.6264173473929615,0.13931651640139758,0.25107659236560353,0.09430106837279395,0.29106918138853294,0.09711713994600221
