x,pi,i,q,natural_rate,cost_push,monetary
0.3078216790757783,0.26881781292175344,-0.003708400852163854,0.10934741302261675,0.07514308222873921,0.06658896172106218,-0.07751039203087477
-0.14601541948212896,-0.08809364114521549,0.1192118229591824,0.17411331970032157,-0.012483445693579691,-0.011350947670128233,0.13016159083289836
-0.5057137017793637,-0.04573591134692907,0.04658039272066302,-0.06941717310437476,-0.07925971003157234,0.10773056691516837,-0.005416127781773273
-0.3567490983218213,-0.24033146309322337,-0.1213881658035896,0.03919819643490981,-0.03362696854519682,-0.10394057977411446,-0.0694149181442153
-0.48583122574196275,-0.16933663735401022,-0.13978742602199795,0.0010658106641324092,-0.1756660482309006,0.027361523783977888,-0.006037851256993673
-0.6498689792504673,-0.10104746697650142,-0.051406478540193146,0.005788061429081292,-0.08660103617065357,0.06534757129463967,0.09885652352109549
-0.6798455142326151,-0.28912495781330816,-0.03532677925583971,0.09414759445170105,0.06543235474096974,-0.0410753976779277,0.1577178958270711
-0.3341234621056604,-0.26913673333899124,0.028768543044430286,-0.0005850221901838957,0.19990656248963765,-0.10511331641696119,0.13057190910896685
0.6040016838020751,0.39645260649878333,0.18385905069145525,0.19365422153334394,0.40256010657119645,0.07183856531474601,0.011761632627903005
0.6887469358342442,0.2314301259020457,0.23433960744415733,-0.12245336183310858,0.2857216279681618,-0.05370646745729403,-0.001732905809515502
0.6990646533111562,0.12617345189290266,0.24714662300018397,-0.15372643204304604,0.19612134488412306,-0.06326071246481976,-0.05285982567621715
1.1174052693435135,0.17720225492297412,0.17700899507871587,-0.07276604864142107,0.27761218025260426,-0.10863861430893569,-0.08188439225960457
1.2709854311657973,0.4055196989951094,0.18495498701868363,-0.04992688222065038,0.15694670531712185,-0.0010569199294712108,-0.127610693647259
1.5393546560341014,0.4248958062412974,0.19731419277397336,-0.17834742965522413,0.21683858386748636,-0.0918763466245833,-0.1324184957205561
1.593311526768479,0.4988544784485147,0.40204494792264117,-0.12607095585239306,0.34856965415581853,0.0110114986928802,0.028313498300376223
1.5585679086419078,0.46932177592142665,0.49838850552341263,-0.03252731625743825,0.37398621399482823,-0.023175021255729015,-0.06039242411853997
1.6229512506047918,0.5900855781596465,0.5554372492466267,0.06743798054943514,0.42931042833879834,0.053978121865817213,-0.1118211939589986
1.0589945977732087,0.39624166964555574,0.4756033687337257,-0.12583431184682042,0.22464168088639103,0.06700048672465703,-0.10191901469500556
0.9847765441845813,0.13623066714684978,0.3538110830498428,0.029273574487891973,0.27670200628899133,-0.1169976429516676,-0.12539203403651547
0.762948599272674,0.019970891580069552,0.29933382454552854,0.02884320443914716,0.19534689157513882,-0.10657051979405517,-0.05248254176891787
0.2643136672654606,-0.14559394182674804,0.2892612100371552,-0.24310608171220874,0.19587247423298784,-0.06680870639425078,0.10331956821339089
0.2760673958692474,-0.021252251740961355,0.21408218794211936,0.2118054048191336,0.2052377451578083,-0.03838948610875414,-0.009000626690862951
0.5367981719820264,0.23935629441783757,0.24804318298169775,0.062147434918083326,0.30145471825799103,0.01823907343352702,-0.025780858822931664
0.466305870057451,0.26720924657405215,0.3044947112044814,-0.07109230330249731,0.16585754636723643,0.07701416797704984,-0.037635346706286904
0.36455504518497556,0.13653203368935166,0.2968284193824835,-0.16919861596592742,0.21812601138090262,0.00824732711579805,-0.030848801715726213
0.42216389807174887,-0.05773352971288753,0.24409762302478843,-0.15422134334784038,0.2721936333901451,-0.10794559966808039,0.03455396181001007
-0.18171986583225563,-0.24233461533436385,0.1478786857922419,-0.23382863252044853,0.005906229459145254,-0.01737798513171789,0.03793443334857113
-0.6482677897682073,-0.4457779763403137,-0.12777830190077025,-0.4227188533662725,-0.1827717914412384,-0.07206535723376442,-0.060020222183752435
-0.43134827429765576,-0.051679847884503666,-0.19257469913043346,-0.21631504988897085,-0.10015712926318121,0.08611911055764356,-0.030560314078779807
-0.7236151359330635,0.09247639192155349,-0.011851441929874576,0.04510341829954915,-0.09857315691534847,0.21507762312468912,0.13989683610954348
-1.2476370631453642,0.009273097356384152,0.15666068312057008,-0.08824416344649394,-0.009291230061570788,0.253803973619422,0.18426941849470324
-2.5262643940820126,-0.5891908424302172,-0.08876419039579454,-0.13141115926291932,-0.37830586112290615,0.1654519635825971,0.13131124705895847
-2.84754820575542,-0.6669996811370197,-0.15346828676915836,-0.1395114452897811,-0.13622063906239726,0.16841869863860992,0.19127109359080016
-2.708401827239064,-0.8639484840218384,-0.37740172139990313,-0.22951509600850292,-0.13126014766299487,-0.03416869234446323,0.18099239457511518
-1.5724671986921397,-0.5679694068831604,-0.5285937980607288,-0.06839773034784044,-0.05323363623763934,-0.11436892738950394,0.010721069467520362
-0.34630495615631723,-0.20171023482533862,-0.4660366911710774,0.016684786864470332,-0.0008212567424541156,-0.2029029266090291,0.04262093057364914
-0.09597967250031618,-0.06330276114888937,-0.3268931452785638,-0.14285009034956878,-0.1699643601673906,0.003512019430978875,0.1052220527016641
0.38855605217769457,0.21348671443489112,-0.13813700857486116,-0.12577758184953458,-0.03738584097747599,0.08925640281661845,-0.013425886678511592
0.8194521997021031,0.25522823008513285,-0.10711357797500595,-0.12713628193243565,-0.040865707519994444,-0.05456858843060889,-0.12655474244118567
0.6436728452459786,0.3784903755303736,-0.010209187547548558,-0.07768225952616031,-0.135465864951343,0.11163360027957021,-0.05558406299105616
0.24220471572563423,0.4259962984748429,0.13549973450795036,-0.03437937914495734,-0.008632191683301687,0.20604273807653206,0.042890516083809366
-0.9786988895530725,-0.26359145397733497,-0.026300298390437973,-0.23385578042988428,-0.3268779923155278,0.049572158379912315,0.008600251568603303
-1.1546646813561139,-0.27434243112497453,-0.07814513858024486,-0.21817336043239483,-0.07314946823787571,0.09007425220406695,0.04954164797320272
-1.0166415218806568,-0.31952819768494684,-0.22003982179842932,-0.1916982971717399,-0.16043170352668834,0.0004347732210461617,-0.0410806347238767
-0.5594140388353133,-0.11619505054668838,-0.20690668611372032,-0.1655721985785917,0.03576264322605691,0.01113813019972229,0.09407566261940334
0.4531260094632947,0.40082749873733287,-0.10776784229426345,0.08077100201213178,0.07926388012165542,0.06687389249847246,-0.14967015284625315
0.903069673526489,0.6105088529960463,0.02968115402564606,0.2572812488829971,0.046503376808967295,0.08169474319541865,-0.08899788888232033
1.3318552701897786,0.8252570371834774,0.30198826984101734,0.22072432196119757,0.2754119580926704,0.14961465358860826,-0.07047023787122486
0.46689955574638703,0.5544242592054716,0.37269397525306686,0.05784104551452492,-0.034057169130523715,0.2773921235195608,-0.04842133753629534
-0.4982466984478764,0.13643531652763055,0.20083635654662924,-0.10764802875930711,-0.196280153654544,0.20265548350128249,-0.12251864375145037
-0.7740598750826728,-0.11903688789466282,0.11261840101396985,-0.10121019062694778,0.038730593727570345,0.07180558027843188,0.0006730883634967987
-0.7443812166009567,-0.043349171308314935,-0.03183041069037214,-0.10581271272079756,-0.019894520286309614,0.03581803122313035,-0.03995061975242563
-0.4669870977708677,0.09863761320427405,0.0689058164108101,-0.032769630234541824,0.1868157466360506,0.1258621139228559,0.09144929959218738
-0.2946201264157418,0.12080125251889984,0.13824925892362833,0.09731563743105165,0.1517220924832158,0.08292742405541875,0.010363424350020082
-0.4037582628093961,-0.02978525023302933,0.12266797661619064,0.06859492774786116,0.11191305955932654,0.026754976084906193,0.03208648824020045
-0.42882770918928304,-0.03005115545910738,0.1174752443586756,-0.09203154784402282,0.1286192165300347,0.05245674957777151,0.05482804969628755
0.09153547135356835,0.22814999568331706,0.14964683197964507,0.047539314827876766,0.3281716961724875,0.0320617654530865,0.008546401385175218
0.1061783537121595,0.20292057555217966,0.21712560769877137,0.006915040788150769,0.19336923703817838,0.06660783690057138,0.008062784606585386
0.3026880728445074,0.13473066770673853,0.3293860698282908,0.007259917275103202,0.32911557682836096,-0.02835030813255961,0.06328423289477425
-0.26636440801032757,-0.04977694575503863,0.272039995737363,0.021639844445639364,0.12161323830072744,0.08646972114859686,0.06444830534247034
-0.5320725923451501,-0.2400383491245663,0.1259707330384747,-0.02739873036420972,0.1044110747914454,-0.03595526271271558,0.02779937293443669
-0.8017964441654698,-0.1832609266537136,0.13540087265366338,-0.052879020802923525,0.07357790917331382,0.08345358233248348,0.07112835600641615
-1.5032697678621878,-0.5896345386178078,-0.00428268970518965,-0.08991733204503619,-0.10453265997627315,-0.014769299443887675,0.15750160292251877
-1.6181573887581415,-0.5079613685961326,-0.19346006027498433,-0.13245269748805813,-0.10015810442343678,0.01773859963380775,0.05574172405733986
-1.8702075882647826,-0.6320657934186966,-0.41219781621089147,-0.07438454758899521,-0.36705726512546194,-0.03611740098771048,0.029995036710247565
-1.6112102382906415,-0.5069661933332386,-0.4814243747556198,-0.10372001099611494,-0.31268741312856435,0.005859756543515858,0.06524060492506042
-0.9367747948673326,-0.3562506921637961,-0.5182097803212283,-0.07007500749583448,-0.25261499321413233,-0.10484256476541966,0.02056226511532817
-0.6266819942916197,-0.524457564270735,-0.5503444837401827,0.1925114911242089,-0.3511383027145632,-0.19828980360589446,0.05895730605206521
-0.12165220702034285,-0.07305675639367153,-0.4081612895243947,0.362673497071718,-0.253643598243374,-0.027821955233406203,0.039239256335966956
0.36071993625486254,0.013372961975604503,-0.2818953268362926,0.4836970350870987,-0.17178402260743356,-0.13122104028135725,0.018528501190436062
1.544446920727795,0.3953836120225288,-0.02566897235734457,0.5724563927962594,0.29254863405996834,-0.16911452961205534,0.03425863534457077
1.5816779885546082,0.28968467935107123,0.15240175962673305,0.447814926195979,0.09226187110957663,-0.11217150536429789,0.039845419177314614
1.7002127424074949,0.36359306817143344,0.14199601410205487,0.3735541450265267,0.11222277339165311,-0.1210042168533562,-0.16689223265599143
1.068924972655791,-0.12161856131528395,0.10819274216320904,-0.0309450956612107,-0.06387899582163699,-0.2176691186364958,-0.005793051046332098
1.0241711567354492,0.048137282493458264,0.02232907672215684,0.08535444549876721,-0.011256497836084005,-0.11426849466364714,-0.11827872678344384
1.1564829442340947,0.26105172149921474,0.16217217056090003,0.15785893131092246,0.14111709942235087,-0.02957136069458523,-0.006410070611233271
0.952743316220665,-0.15072302141702829,0.2456007460602184,-0.07089206747416375,0.262956990367505,-0.2222503338853572,0.1375905025409616
0.9789850435952676,0.2716217904683737,0.23600584210587403,0.04226310029793839,0.18710483099262576,0.030255893461132177,-0.03783818107879388
0.4682623754345889,-0.11874741424101685,0.2233844718054087,-0.017719940713799204,0.0817523505851747,-0.06809995860747575,0.0277938080615971
-0.11865758758571907,-0.21940931323346352,0.12086332710260658,-0.16371120954396876,-0.04834118486009389,-0.0031481132467521874,0.00404545015706307
-0.20949449644287876,-0.08095836164585801,0.1070951421175846,0.1333560273669851,0.08020072262607442,0.03632285690156363,0.05958296112876271
0.012755092161568197,-0.06023123780395408,0.04624789594946894,0.002169220819988861,0.1707468062121517,-0.06880418195880482,0.02546176401797988
0.13021454282329833,-0.25398243099225104,0.033872742903174866,-0.043024104776121244,0.13776932644480738,-0.16045544059226655,0.024975029351982363
0.6064095832731213,0.029089779487580594,-0.09438373935616595,0.08728997699589741,0.019581416540628577,-0.09531208687463655,-0.15547557407036772
0.20107708569983543,0.17332764858819852,-0.01645700450948062,0.05560313756209084,-0.1277895656543641,0.12492234494965031,0.024146281355623942
0.1335912900561241,0.21583277183757266,0.15433340246734709,0.1486443683279148,0.05203880494256191,0.08943266314436588,0.0063634115054914935
0.2119582474341769,0.22336139701418806,0.17460717086677735,0.36443481388480303,0.12964373041715932,0.058148634266503955,0.005413493246192926
0.06966087365929712,0.019424642411920913,0.259077486437882,-0.02139234987971323,0.23101343789070397,-0.006283328073511989,0.0865207227692828
0.1754577309137266,0.09413622423030188,0.1997249652801781,-0.0023439088638788127,0.2330719351836374,0.020566504277288934,-0.0022694059796651463
-0.474849946103659,-0.15025348484819212,0.16106031319139463,-0.23696740180517561,0.021965834382204053,0.02238290962286181,0.06587554669353356
0.0697784880855806,0.12013496584611728,0.12432778369190038,-0.2364387639980004,0.32313784965752,0.023166376975008958,-0.03583716641185397
0.22665290696309995,0.3277045031107009,0.30847635691561687,0.03996651769898585,0.28171817536099825,0.15320184609986157,0.059432310428328
0.5148560940238976,0.4669370629651556,0.3216761039613642,0.0466417037988787,0.37833442506272247,0.0880745251527829,-0.05008329814639667
0.45138258278243604,0.26319875948073074,0.35997392869687556,-0.22526230560247423,0.3301323127985658,0.034311216070243795,-0.017510890377413522
0.09553446026356444,0.13656972120018893,0.28078871410869716,-0.12385652274545891,0.12894348518141055,0.07686943625839791,-0.047722325718830894
0.14068935080322298,0.14358390681750519,0.3046364868483923,-0.2955218548836876,0.29305446606552954,0.06597056362429629,0.014902243441876482
-0.21095596266504488,-0.2521857827605358,0.24335508389740645,-0.2142364640157444,0.23394277031829205,-0.08133570011240165,0.11038018972574355
-0.4461877695267176,-0.4394447756761362,0.08929995005613037,-0.14808552632737576,0.09850188901536458,-0.14207776216975218,0.06123895071309499
-0.3636282515871567,-0.2886428028739923,-0.08083466772282075,-0.29966732890202685,0.02753848501611056,-0.09060017904779756,-0.006229229655962576
0.03346618324511559,-0.20697864441014124,-0.05240361918116929,-0.22583741707990926,0.11626855553516768,-0.1112575009070632,0.03043821494954768
0.5995962586800311,-0.3222675905507736,-0.19842801331933757,-0.06850604392301307,0.11863127689911361,-0.3303747495116805,-0.008433022351350425
1.194642527061062,0.028386787280233715,-0.027817866493733842,0.09791933383772734,0.1891731566081116,-0.16396075821626327,0.025908635173640792
1.7411387746743245,0.26105350422607543,0.20517170027809525,0.042455760716689064,0.3141017954254167,-0.17664829537473473,0.07323786292214145
1.342922378576464,0.04285825517349507,0.38671948766607384,0.12642263253654332,0.2559533002830824,-0.13065931115438623,0.14831290013796
0.7142491786739235,-0.6277106716302641,0.15168854239008234,-0.011748698724336776,0.049596593412762846,-0.3800585375177458,0.02086562986572983
0.38110883649950966,-0.5830927867520387,-0.0067779315774591726,-0.011367062846133438,-0.0035408302330468713,-0.26820430237892834,0.05724982504642059
1.0581344957547312,0.045181105999724865,0.07864160263485367,0.10866063716491409,0.29807059497636795,-0.09447416160370845,0.05182646580388141
1.394535667478369,0.25658421548108035,0.2710168225932806,0.30072834298704026,0.3121748338677978,-0.09136548839120026,0.028949823217119364
1.298297825718719,0.32200981268703566,0.3892803147944687,0.36343406436360187,0.3241789870335267,-0.025378108117337362,0.046238994540805274
1.367780441401737,0.1609292594755486,0.4351170261160471,0.3136574680921645,0.44882613917978303,-0.15808117970124191,0.028641087437182265
2.1175681144792047,0.4897954997776803,0.5371706374229881,0.3397836775841183,0.6258513821723631,-0.13555903167848327,-0.10657947605820123
1.641064482011197,0.4223176849079669,0.5451843140996663,0.21172552062782318,0.30657397713677204,-0.0031848535133733973,-0.07948502174523846
1.651403692297857,0.19976540201306206,0.4442768936738662,0.12343716938992469,0.41642949001363544,-0.21333030684949092,-0.0769385693508727
2.0819663733689326,0.3999277457904405,0.5640864003717236,0.004550909045227954,0.6491224677191764,-0.1428994953640128,-0.036888801610854526
2.59629076548911,0.7497842565789691,0.6875344658561505,-0.01691522979045581,0.7374528484721103,-0.05562940602004912,-0.08538359197446867
2.2042763795529976,0.6302929355733534,0.7676183336263338,-0.08406523942281871,0.5247406900229086,0.011321282061262705,-0.06405850170634157
1.3445580976135167,0.5590829427634241,0.7478171481064279,-0.2153571685275594,0.38455301234091344,0.16633163303686915,-0.0727003595060311
0.33869135161373876,-0.15920908619655305,0.5893787884024768,-0.33357823792563734,0.28099926926031354,-0.07285985262117078,0.011305135092968991
-0.5202259879902552,-0.3707624388397806,0.288655136478311,-0.35627567746021976,0.12383320939994587,-0.0035601270241322654,0.014112545530575789
-0.6558364220014586,-0.6256467831531473,-0.008927444345547063,-0.33943769768375076,0.08548768121742714,-0.21607101785224708,-0.008014992456606234
-0.127005147791031,-0.06544745938761143,-0.1137737148884714,-0.16733708738370823,0.04480150728259941,-0.0021899049470033424,-0.07891906320380665
0.29802919026074925,0.10397064525896273,-0.028951896033498223,-0.1377784028445265,0.0646660823208752,0.010706000202601401,0.006377442537433813
-0.07613911905483618,-0.6026267338118515,-0.1532621471731458,-0.369027559494755,-0.10499351663111828,-0.3110987125274623,0.08314659952800241
0.40814008446235095,-0.2498782173633667,-0.11593733199922061,-0.13871411813854315,0.08092509520069774,-0.17965557855149658,0.049177084838944694
0.21082960384623767,-0.16714308333981648,-0.20154711997570776,-0.2513457994581866,-0.21274789526564508,-0.017534254993053035,0.01661438320542854
-0.2504150999076624,-0.03972719811229675,-0.10242971317970892,-0.1671784969057814,-0.2173945212644775,0.05885196496833862,0.0607233369002283
-0.01082067873750172,-0.036801010757510175,-0.2041965687759316,-0.2983484857642445,-0.09187054605288966,-0.02081994488221708,-0.08735495212626941
-0.08431383852955165,0.2584431847001253,-0.12809629701396869,-0.04895663366002007,-0.23542559781989364,0.18868656304524437,-0.08065432902324536
-0.5362841608676358,-0.21826387550028697,-0.19598673925073085,-0.05268425653803453,-0.2970186383735219,-0.05886585587242011,0.017331197189342798
-0.6578559494787224,-0.3090524569238188,-0.22789003194950813,-0.005431725328771291,-0.20024528733879443,-0.05760854604085017,0.054064947423028684
-0.39120874912388126,-0.24207164692508398,-0.15573415901967538,0.01114457545727078,-0.013691565187337072,-0.06156505220244119,0.13515868304714687
-0.03401088187300891,-0.2783650942411941,-0.04718360302280683,0.09560021108949962,0.1479491135039042,-0.1608912024081487,0.1761756096393837
0.4519415756155724,-0.29322928588278296,-0.0039163618674237285,-0.022134906995411093,0.24841945446591746,-0.22452888515417077,0.11283311822959217
0.5451661982984201,0.09611084457313197,0.10984413022360619,-0.006119156961601365,0.11701451203082117,0.014721553821886831,0.0649966598075498
